User ID;Purchase;Homepage;Categories;ProductPage;Onsales;Search;Basket;Others;Sum
U00057759;0;5;0;24;0;6;4;1;40
U00057768;1;10;0;35;1;11;7;1;65
U00057797;1;3;3;9;1;0;1;0;17
U00057844;1;8;0;26;1;7;4;0;46
U00057977;0;5;2;5;2;0;0;0;14
U00058015;1;6;7;15;2;1;3;0;34
U00058200;1;3;4;8;1;1;1;0;18
U00058338;0;7;6;10;0;1;2;0;26
U00058542;1;13;2;37;1;10;6;2;71
U00058646;0;5;3;7;1;1;2;0;19
U00058680;0;4;4;8;1;0;1;1;19
U00058730;1;5;6;10;1;2;2;0;26
U00058776;1;7;12;17;1;1;3;0;41
U00058943;1;5;6;11;0;0;2;0;24
U00058948;0;4;5;7;3;1;0;0;20
U00059087;0;4;3;7;2;0;0;1;17
U00059697;1;4;3;6;2;1;1;1;18
U00059779;0;7;1;22;1;7;5;1;44
U00060058;0;7;5;12;4;0;1;0;29
U00060103;0;10;5;37;0;1;2;0;55
U00060148;1;6;6;12;1;1;2;0;28
U00060174;1;2;3;8;1;0;1;0;15
U00060458;1;8;0;44;1;12;8;2;75
U00060612;0;6;0;25;0;7;3;0;41
U00060757;1;15;10;57;0;0;4;0;86
U00060783;0;5;0;19;0;6;4;0;34
U00060787;1;3;0;17;0;5;3;0;28
U00060805;1;4;1;5;1;0;0;0;11
U00060900;1;3;2;5;2;1;0;1;14
U00060955;1;6;6;12;1;0;3;1;29
U00061129;0;6;8;13;1;2;3;1;34
U00061367;1;4;4;9;1;0;2;0;20
U00061479;1;5;0;21;1;6;5;2;40
U00061492;0;5;5;9;1;1;1;0;22
U00061720;0;4;4;9;1;1;2;0;21
U00061743;0;10;6;22;2;2;3;2;47
U00061817;0;4;3;6;2;1;0;0;16
U00061850;1;5;2;6;3;0;1;0;17
U00061950;1;8;1;27;1;9;5;1;52
U00062005;1;8;2;31;0;9;6;1;57
U00062050;1;4;4;9;1;1;1;0;20
U00062169;1;3;4;9;1;1;2;0;20
U00062267;0;11;0;38;1;12;7;0;69
U00062284;1;13;7;64;0;4;4;0;92
U00062414;1;8;2;30;0;8;5;1;54
U00062419;1;5;2;8;2;0;0;0;17
U00062447;1;10;9;24;2;2;3;0;50
U00062455;0;8;3;10;3;0;0;1;25
U00062549;1;5;2;24;2;8;5;0;46
U00062583;1;5;6;12;1;1;3;0;28
U00063095;0;5;8;20;1;1;3;0;38
U00063226;1;4;3;9;1;1;1;0;19
U00063290;0;6;3;9;2;1;0;0;21
U00063381;1;4;6;14;1;1;2;0;28
U00063843;0;4;4;7;2;0;1;0;18
U00063901;1;18;8;88;2;2;7;1;126
U00063984;1;4;4;8;1;0;1;0;18
U00064005;0;5;6;12;1;2;2;0;28
U00064058;0;4;0;25;0;8;5;1;43
U00064076;0;5;2;8;3;1;0;0;19
U00064097;1;4;4;8;1;0;1;0;18
U00064111;1;6;6;13;1;1;3;1;31
U00064115;1;3;2;6;1;1;1;0;14
U00064236;1;7;6;13;1;1;1;0;29
U00064295;0;4;5;11;1;0;1;0;22
U00064448;1;9;0;28;0;7;5;2;51
U00064624;1;10;5;39;1;1;3;2;61
U00064689;0;7;9;20;1;1;3;0;41
U00064855;1;9;1;45;0;14;10;3;82
U00064887;1;8;1;35;2;11;7;2;66
U00064906;1;6;7;14;2;2;4;1;36
U00064960;1;5;6;10;0;1;1;1;24
U00065080;1;4;4;11;0;1;2;1;23
U00065083;1;4;3;7;1;0;1;0;16
U00065154;0;9;6;40;0;1;2;1;59
U00065160;0;23;15;104;2;4;8;0;156
U00065195;1;4;1;5;2;0;1;1;14
U00065233;0;4;0;21;1;7;4;1;38
U00065283;1;7;0;35;1;11;6;2;62
U00065373;1;6;9;16;1;0;3;0;35
U00065446;0;4;3;7;2;0;0;0;16
U00065458;1;6;8;13;1;1;2;0;31
U00065529;1;4;1;22;1;7;4;1;40
U00065546;1;6;6;11;1;1;2;0;27
U00065689;1;8;5;36;1;1;2;0;53
U00065752;1;9;9;20;1;2;3;1;45
U00065796;1;5;4;9;0;1;2;0;21
U00065806;1;4;4;8;1;1;1;1;20
U00065833;1;4;5;9;0;1;1;0;20
U00065883;0;7;0;27;0;9;6;1;50
U00065910;0;5;3;5;2;0;1;0;16
U00065920;0;8;3;9;4;1;0;0;25
U00065966;1;10;3;33;1;12;5;2;66
U00065986;1;4;3;9;1;0;1;0;18
U00066095;0;5;7;13;2;1;1;0;29
U00066379;0;4;3;7;0;1;1;0;16
U00066540;1;6;1;20;0;6;4;1;38
U00066578;0;5;3;33;0;2;2;1;46
U00066592;1;7;6;41;0;2;2;1;59
U00066741;1;7;4;33;1;1;3;1;50
U00066788;0;17;8;67;3;3;6;1;105
U00066876;1;11;9;21;1;2;2;1;47
U00067057;0;4;6;11;1;1;2;0;25
U00067059;1;4;1;19;0;6;4;1;35
U00067462;1;8;6;17;2;0;2;0;35
U00067499;0;5;0;8;3;0;0;0;16
U00067626;0;12;2;49;1;18;8;2;92
U00067784;1;4;3;7;1;1;1;0;17
U00067832;1;5;2;22;0;6;5;1;41
U00067874;0;3;2;5;2;0;1;0;13
U00067892;0;6;2;25;0;8;5;0;46
U00067936;0;7;6;13;2;1;3;0;32
U00068142;0;7;4;11;1;0;2;1;26
U00068168;0;11;2;33;1;9;8;0;64
U00068289;0;5;2;10;3;0;0;0;20
U00068479;1;6;1;19;1;7;4;0;38
U00068597;1;3;3;6;1;0;1;0;14
U00068840;0;3;5;8;1;1;1;0;19
U00068845;1;8;1;34;1;10;8;1;63
U00068899;0;3;2;6;2;0;0;0;13
U00068986;1;16;12;80;1;4;4;1;118
U00069034;1;5;4;10;1;0;2;0;22
U00069134;1;7;6;11;5;1;2;0;32
U00069381;1;5;1;20;0;6;3;1;36
U00069478;1;17;12;85;0;4;5;3;126
U00069639;1;4;2;16;0;5;3;1;31
U00069725;1;4;6;15;2;1;1;0;29
U00069822;1;4;3;9;0;1;1;1;19
U00070173;1;4;1;7;2;0;0;0;14
U00070327;0;11;8;50;3;1;3;0;76
U00070539;1;4;4;10;1;1;1;0;21
U00070795;1;13;3;43;1;13;8;1;82
U00070846;0;6;1;7;4;0;1;0;19
U00070896;1;10;1;31;2;11;7;0;62
U00071010;1;6;0;18;0;5;4;1;34
U00071142;1;5;2;7;3;0;1;0;18
U00071214;0;3;2;5;2;1;0;0;13
U00071274;0;7;3;8;3;1;0;1;23
U00071592;1;2;4;8;0;1;1;0;16
U00071645;0;7;0;23;1;7;5;0;43
U00072214;1;3;2;5;2;0;0;0;12
U00072445;1;11;8;63;0;1;5;1;89
U00072483;1;3;4;7;0;0;2;1;17
U00072485;1;8;2;29;0;9;6;1;55
U00072495;1;8;1;9;3;1;1;1;24
U00072647;0;4;2;4;2;1;1;0;14
U00072846;0;6;7;12;0;2;1;1;29
U00073091;1;3;1;5;2;0;1;0;12
U00073092;1;6;7;16;1;1;2;2;35
U00073183;1;6;5;10;2;1;2;0;26
U00073218;1;6;3;11;1;1;2;0;24
U00073261;1;15;7;60;2;1;5;0;90
U00073462;0;3;1;17;0;5;3;1;30
U00073631;0;6;4;7;3;1;0;0;21
U00073727;0;7;4;9;3;1;0;0;24
U00073828;0;7;6;17;2;2;2;0;36
U00073843;1;12;9;42;1;1;3;1;69
U00074016;1;8;2;6;2;0;0;0;18
U00074044;0;2;4;7;0;1;1;0;15
U00074183;1;5;0;27;0;10;7;2;51
U00074244;0;7;8;20;2;1;2;0;40
U00074247;1;4;4;9;1;1;1;0;20
U00074359;1;6;1;19;0;5;4;1;36
U00074369;1;19;7;81;1;5;3;2;118
U00074441;1;4;4;9;3;0;1;0;21
U00074483;1;5;3;9;3;1;1;1;23
U00074520;0;4;4;7;3;0;0;1;19
U00074613;0;3;1;5;2;0;0;0;11
U00074719;1;4;2;6;3;0;0;0;15
U00074733;0;7;6;13;1;0;2;0;29
U00074899;1;4;3;8;1;1;1;0;18
U00074955;0;6;6;12;1;1;2;1;29
U00075012;0;10;10;24;2;1;3;2;52
U00075082;0;4;2;7;2;0;0;1;16
U00075119;0;14;5;20;6;0;1;2;48
U00075298;1;8;3;27;0;9;6;2;55
U00075337;1;14;9;49;2;1;5;0;80
U00075344;0;5;0;19;1;7;5;1;38
U00075367;0;9;2;39;2;12;6;0;70
U00075609;0;9;0;12;4;2;1;1;29
U00075614;1;6;4;11;1;1;1;0;24
U00075921;1;17;7;51;1;2;4;1;83
U00075927;1;7;5;11;1;1;2;0;27
U00076026;0;4;1;7;2;1;0;0;15
U00076028;1;5;1;17;0;5;4;0;32
U00076072;1;8;0;35;1;9;6;0;59
U00076145;1;8;2;10;4;0;1;0;25
U00076195;0;4;1;5;2;0;0;0;12
U00076321;1;10;8;19;2;2;4;0;45
U00076412;0;4;2;6;2;0;0;0;14
U00076520;1;7;0;32;1;9;7;0;56
U00076617;1;6;8;14;1;1;2;0;32
U00076700;0;9;5;38;0;2;3;0;57
U00076826;1;11;1;36;0;11;7;0;66
U00076856;1;8;7;47;1;2;2;1;68
U00076924;1;11;12;20;2;1;4;0;50
U00077089;1;7;13;21;1;2;4;0;48
U00077173;1;8;4;9;3;0;0;1;25
U00077185;0;9;11;16;3;2;3;0;44
U00077206;1;7;6;10;1;1;1;0;26
U00077455;1;9;6;35;1;1;2;0;54
U00077496;0;9;10;20;1;3;4;0;47
U00077678;0;7;2;10;5;1;1;0;26
U00077683;0;4;0;5;2;0;0;0;11
U00077799;0;6;4;9;1;1;1;0;22
U00077842;0;4;1;7;2;0;1;0;15
U00078239;1;5;6;10;1;0;1;0;23
U00078349;0;3;4;10;1;1;2;0;21
U00078473;0;8;3;10;3;1;0;1;26
U00078489;0;4;3;5;2;0;1;0;15
U00078548;1;6;7;14;2;1;3;1;34
U00078572;1;5;6;13;1;1;2;0;28
U00078604;1;13;7;62;1;0;4;2;89
U00078767;1;4;2;4;2;0;0;0;12
U00078849;0;3;1;6;2;0;0;1;13
U00078861;1;6;4;31;0;1;2;0;44
U00078894;0;6;5;10;1;1;1;0;24
U00078938;1;8;6;36;1;1;3;0;55
U00079004;1;6;5;12;2;0;2;0;27
U00079034;0;4;1;21;0;7;5;2;40
U00079040;1;8;7;16;2;1;1;0;35
U00079043;1;6;5;10;2;1;2;1;27
U00079163;1;9;5;34;0;9;5;2;64
U00079422;0;5;3;31;1;1;2;1;44
U00079434;0;12;6;55;1;4;5;2;85
U00079437;0;4;2;5;2;0;0;0;13
U00079443;0;7;2;25;2;8;5;2;51
U00079594;0;6;6;13;1;1;2;0;29
U00079715;1;4;3;6;3;1;0;1;18
U00079763;0;11;2;35;0;12;7;2;69
U00079778;0;9;4;11;5;1;0;1;31
U00079804;1;3;4;10;1;1;1;0;20
U00080026;0;12;0;38;1;11;7;2;71
U00080238;0;8;2;34;1;11;5;2;63
U00080476;0;5;6;10;1;1;2;0;25
U00080702;1;4;6;15;5;0;0;0;30
U00080719;1;5;1;7;3;1;0;0;17
U00080732;1;5;0;20;0;6;5;2;38
U00080973;0;7;1;30;1;10;6;1;56
U00080979;1;8;6;39;1;3;2;1;60
U00081016;1;12;9;24;1;2;5;0;53
U00081050;1;3;0;23;1;7;3;0;37
U00081309;1;4;5;10;1;0;1;1;22
U00081352;1;10;5;33;0;10;6;1;65
U00081544;1;5;0;18;0;6;4;1;34
U00081577;0;9;11;21;3;0;3;0;47
U00081594;1;6;0;20;0;6;3;1;36
U00081617;1;11;8;46;1;0;2;0;68
U00081643;1;10;9;46;0;3;2;0;70
U00081650;0;9;11;23;2;3;2;0;50
U00081737;0;5;1;18;1;6;4;1;36
U00081807;1;9;9;20;2;1;2;1;44
U00081840;1;13;10;54;1;1;2;1;82
U00081939;1;3;3;9;1;0;2;0;18
U00082125;0;17;9;85;2;1;7;0;121
U00082163;0;6;5;14;1;1;2;0;29
U00082433;1;24;10;83;3;4;5;0;129
U00082444;1;10;4;11;4;0;1;1;31
U00082522;1;4;3;8;0;1;1;0;17
U00082533;1;11;0;29;1;9;7;3;60
U00082545;0;2;3;7;0;1;1;0;14
U00082592;0;5;2;3;1;0;0;0;11
U00082597;1;10;10;18;2;2;2;1;45
U00082641;0;2;3;8;1;1;1;0;16
U00082765;1;3;3;7;3;0;0;0;16
U00082963;1;11;8;51;0;3;3;0;76
U00083002;1;5;5;10;1;0;1;0;22
U00083161;0;5;3;8;0;1;1;0;18
U00083207;1;5;5;10;0;1;2;0;23
U00083246;1;10;5;22;2;3;2;0;44
U00083287;0;7;3;29;1;9;4;2;55
U00083397;0;8;6;14;1;1;2;0;32
U00083401;0;7;7;11;1;1;2;0;29
U00083477;0;7;6;13;5;1;1;0;33
U00083688;1;7;7;14;1;1;2;2;34
U00083746;0;5;4;9;3;0;1;0;22
U00083850;1;5;0;19;0;7;4;1;36
U00083865;1;4;1;17;0;6;3;1;32
U00084042;1;9;7;14;2;1;3;0;36
U00084045;0;6;0;30;1;7;6;2;52
U00084179;1;5;1;17;0;6;3;1;33
U00084198;1;3;2;6;2;0;0;1;14
U00084389;1;4;1;5;2;0;1;0;13
U00084397;1;8;8;17;2;2;3;1;41
U00084483;0;4;2;6;2;0;0;0;14
U00084664;0;4;5;11;0;0;1;0;21
U00084707;0;6;7;15;2;2;2;0;34
U00084878;1;4;7;10;1;1;2;0;25
U00084886;1;6;1;9;4;0;0;0;20
U00084935;1;5;4;12;1;1;2;0;25
U00084961;1;6;0;36;2;10;7;2;63
U00085004;1;8;6;43;1;1;3;1;63
U00085119;1;4;3;8;1;1;1;0;18
U00085255;1;5;2;10;4;0;1;2;24
U00085401;1;19;11;66;2;2;5;1;106
U00085483;0;6;3;9;2;0;0;0;20
U00085796;1;5;2;5;2;1;0;0;15
U00085930;0;5;5;13;1;1;2;0;27
U00086005;0;4;2;7;2;0;0;0;15
U00086270;0;6;6;13;2;1;2;1;31
U00086316;0;4;1;17;1;4;3;0;30
U00086429;0;8;7;17;1;2;3;0;38
U00086545;1;5;4;10;1;2;2;0;24
U00086592;1;10;8;41;2;3;3;1;68
U00086612;0;6;3;6;3;1;0;1;20
U00086639;0;5;5;11;0;1;2;1;25
U00086723;1;4;5;10;1;0;2;0;22
U00086731;1;5;2;7;3;1;1;0;19
U00086886;0;4;5;11;1;1;1;0;23
U00086914;0;6;3;12;4;0;1;0;26
U00086938;0;6;2;10;3;1;1;0;23
U00087030;1;4;2;17;0;5;3;1;32
U00087041;1;4;2;5;2;0;0;0;13
U00087180;1;5;3;9;2;0;0;0;19
U00087257;0;4;0;6;2;0;1;0;13
U00087258;1;6;2;28;0;8;5;1;50
U00087340;0;3;1;4;2;1;0;0;11
U00087408;1;9;7;14;4;1;2;0;37
U00087448;0;7;8;15;1;3;2;1;37
U00087557;0;4;2;5;2;0;0;0;13
U00087623;1;9;2;11;3;1;0;0;26
U00087650;1;3;1;5;2;0;1;0;12
U00087786;1;3;4;6;1;0;1;0;15
U00087816;0;5;2;5;2;0;0;0;14
U00087840;0;9;0;36;0;10;7;2;64
U00087905;1;4;4;8;0;1;1;0;18
U00088160;0;9;6;18;1;4;3;0;41
U00088253;0;5;1;18;1;4;4;0;33
U00088341;0;4;4;8;1;1;1;0;19
U00088472;0;11;10;23;2;2;3;0;51
U00088497;0;6;5;12;1;1;2;0;27
U00088537;0;6;2;11;3;1;1;0;24
U00088792;1;12;7;54;1;3;3;1;81
U00088798;1;6;2;8;4;1;0;0;21
U00088867;0;6;6;12;1;1;2;1;29
U00089032;1;6;6;12;1;1;2;0;28
U00089152;0;5;3;7;4;1;0;0;20
U00089174;0;3;0;5;3;0;1;0;12
U00089573;0;5;1;6;2;1;0;0;15
U00089740;0;6;3;8;3;0;0;0;20
U00089900;0;9;8;42;0;2;3;1;65
U00089907;1;7;5;21;1;1;4;0;39
U00090090;1;4;7;14;2;1;1;0;29
U00090093;1;17;8;57;3;1;3;0;89
U00090231;1;6;3;24;1;6;4;1;45
U00090366;1;7;9;20;2;2;2;0;42
U00090404;1;5;6;14;1;0;2;0;28
U00090443;0;4;1;4;2;1;0;0;12
U00090485;1;4;2;6;3;0;0;0;15
U00090499;1;5;1;23;0;6;5;1;41
U00090823;0;12;2;42;1;13;8;2;80
U00091314;1;3;3;8;0;0;1;0;15
U00091496;1;8;12;24;1;2;3;1;51
U00091858;1;5;0;26;1;8;5;0;45
U00091867;1;5;4;9;1;2;1;0;22
U00091902;1;5;3;5;2;1;0;0;16
U00091929;1;14;11;56;0;0;3;1;85
U00091933;0;20;13;85;0;4;5;0;127
U00092213;0;8;0;35;3;11;8;3;68
U00092342;0;3;5;12;2;1;3;1;27
U00092500;0;4;2;8;2;1;2;0;19
U00092542;1;7;7;14;1;1;1;1;32
U00092635;1;7;5;14;6;2;0;0;34
U00092743;0;2;2;6;1;0;0;0;11
U00092759;0;14;9;64;1;1;2;2;93
U00092863;1;6;5;7;3;0;1;0;22
U00093076;0;5;6;15;1;2;2;0;31
U00093158;0;4;2;7;2;0;0;0;15
U00093168;0;14;8;60;0;2;5;0;89
U00093175;0;8;3;14;5;0;2;0;32
U00093311;0;5;3;9;0;1;2;0;20
U00093372;1;3;2;6;2;0;1;0;14
U00093374;0;4;6;12;2;1;2;1;28
U00093581;1;3;3;8;1;1;1;0;17
U00093623;0;5;4;10;1;1;1;0;22
U00093971;0;8;5;45;0;1;4;0;63
U00093983;1;2;3;8;1;1;1;0;16
U00094254;1;6;6;15;0;2;2;0;31
U00094400;1;5;6;13;1;1;2;0;28
U00094439;1;8;7;17;0;2;3;0;37
U00094452;1;7;1;29;0;8;5;0;50
U00094497;0;3;6;13;1;1;1;0;25
U00094514;1;6;8;17;0;0;2;0;33
U00094586;0;3;3;7;1;1;1;0;16
U00094773;1;5;4;10;1;1;1;0;22
U00094866;1;4;7;14;2;2;3;1;33
U00095022;0;3;2;6;2;1;0;0;14
U00095259;0;4;3;10;1;0;1;0;19
U00095290;0;7;4;9;3;1;0;0;24
U00095447;1;4;0;16;0;5;3;0;28
U00095456;1;8;5;37;0;1;2;1;54
U00095517;0;2;3;6;3;1;0;0;15
U00095535;1;4;1;16;0;5;3;0;29
U00095554;1;3;2;9;4;0;1;0;19
U00095567;1;4;5;11;1;1;2;0;24
U00095681;1;5;6;10;1;2;1;0;25
U00095711;1;13;5;57;1;2;4;2;84
U00095739;1;21;11;86;1;3;7;0;129
U00095797;0;3;4;10;1;1;1;0;20
U00096080;1;5;4;10;0;1;2;0;22
U00096088;0;13;8;64;1;2;5;1;94
U00096165;1;9;1;46;1;13;9;0;79
U00096194;0;4;4;8;1;1;1;0;19
U00096216;1;3;1;6;2;0;0;0;12
U00096285;1;6;5;13;1;1;2;0;28
U00096290;0;3;4;8;1;1;1;0;18
U00096321;0;5;0;23;0;7;4;1;40
U00096431;0;5;4;17;1;1;2;0;30
U00096462;1;5;1;6;2;0;1;0;15
U00096643;1;9;6;38;2;1;3;1;60
U00096790;0;4;2;17;0;5;4;0;32
U00096861;1;17;10;55;1;2;2;0;87
U00096944;1;5;5;9;1;1;1;0;22
U00097028;0;4;6;13;1;1;2;0;27
U00097217;1;5;1;18;1;5;4;0;34
U00097415;0;5;2;9;3;0;1;0;20
U00097553;1;17;11;70;0;4;4;1;107
U00097774;0;7;12;22;1;1;4;0;47
U00097862;1;5;3;8;1;0;1;0;18
U00097899;0;5;2;11;4;1;0;0;23
U00098055;1;4;2;6;3;0;0;0;15
U00098082;0;5;0;17;0;5;3;1;31
U00098185;0;5;3;7;2;0;1;0;18
U00098257;1;4;5;12;1;1;1;0;24
U00098325;1;4;2;6;3;0;0;0;15
U00098353;1;6;4;13;0;1;2;0;26
U00098457;1;3;4;12;1;1;2;1;24
U00098496;0;7;6;14;1;2;3;0;33
U00098516;1;7;1;21;0;7;4;1;41
U00098529;1;5;2;7;2;1;0;0;17
U00098609;1;8;8;19;1;1;3;0;40
U00098752;1;6;0;27;1;7;4;1;46
U00098767;1;5;5;11;1;2;1;1;26
U00098929;0;4;3;9;4;0;0;0;20
U00098998;1;6;4;32;0;2;3;1;48
U00099095;1;7;0;24;0;8;5;1;45
U00099168;1;4;4;9;1;1;2;0;21
U00099248;0;4;1;7;2;0;0;0;14
U00099328;0;10;4;49;1;1;3;1;69
U00099436;1;10;9;18;2;2;2;1;44
U00099576;0;11;5;42;0;2;2;1;63
U00099580;1;6;1;7;3;0;1;0;18
U00099602;0;4;4;9;3;0;0;1;21
U00099606;1;6;3;7;2;0;1;0;19
U00099645;1;11;0;41;0;12;8;3;75
U00099652;0;6;0;22;1;8;5;1;43
U00099734;1;4;4;9;1;1;1;0;20
U00099748;0;3;1;5;2;1;0;0;12
U00099838;0;7;8;15;1;2;3;0;36
U00100174;1;6;4;11;1;1;2;0;25
U00100516;1;6;9;13;1;1;2;1;33
U00100840;0;5;3;7;2;0;0;0;17
U00101075;1;9;5;13;4;1;0;1;33
U00101108;0;3;1;6;2;0;0;0;12
U00101116;1;13;2;41;1;12;7;2;78
U00101173;0;3;3;8;1;1;1;0;17
U00101261;1;14;10;30;1;2;5;2;64
U00101338;1;4;4;8;1;1;1;0;19
U00101532;1;3;2;4;2;0;0;0;11
U00101612;1;11;2;35;0;12;8;3;71
U00101655;1;6;0;8;5;1;0;0;20
U00101758;0;4;1;8;3;1;0;1;18
U00101914;0;10;1;45;2;13;9;1;81
U00101916;0;7;2;8;3;0;0;0;20
U00102213;0;3;2;7;2;0;0;1;15
U00102600;1;21;11;77;1;3;7;2;122
U00102623;1;8;1;26;0;8;5;1;49
U00102653;0;21;15;87;2;3;5;2;135
U00102672;1;2;0;19;0;6;3;1;31
U00102699;1;10;3;31;0;10;7;1;62
U00102982;1;6;5;14;1;0;2;0;28
U00103060;1;11;9;19;1;1;4;0;45
U00103075;1;4;4;7;0;1;1;0;17
U00103310;1;5;0;20;1;6;4;1;37
U00103439;1;5;0;19;1;6;3;1;35
U00103586;1;17;5;66;3;3;2;1;97
U00103680;1;6;5;11;1;1;1;1;26
U00103690;1;4;3;7;1;0;1;0;16
U00103731;1;13;9;52;2;1;2;1;80
U00103791;0;7;8;18;2;0;3;1;39
U00103833;1;6;1;26;0;10;5;1;49
U00104051;1;10;11;25;3;1;4;2;56
U00104190;1;6;2;10;3;1;0;0;22
U00104208;1;4;2;8;2;1;0;0;17
U00104216;1;4;1;6;1;0;0;0;12
U00104347;1;7;6;12;1;1;2;0;29
U00104421;1;7;6;33;1;1;3;1;52
U00104769;1;6;2;25;1;7;4;2;47
U00104809;1;5;1;8;3;0;0;0;17
U00104892;1;11;0;44;0;15;10;1;81
U00104980;0;7;3;9;3;1;0;0;23
U00105038;0;4;3;7;1;0;1;0;16
U00105092;1;3;0;19;1;6;3;0;32
U00105094;0;7;1;27;1;8;4;1;49
U00105241;1;5;2;9;3;1;2;1;23
U00105293;1;4;2;6;2;0;1;0;15
U00105308;1;3;2;5;2;0;0;0;12
U00105327;0;3;2;5;2;1;0;0;13
U00105668;1;6;1;23;1;7;5;1;44
U00105695;0;5;6;13;1;1;2;0;28
U00105812;0;4;1;7;2;0;1;0;15
U00105823;1;4;3;8;0;0;1;0;16
U00105825;0;5;5;11;1;0;2;0;24
U00105855;0;4;4;8;1;0;1;0;18
U00105895;1;5;4;9;1;1;1;0;21
U00105959;1;5;4;13;0;0;2;0;24
U00105972;1;5;5;11;1;1;1;1;25
U00106036;1;5;4;10;1;0;2;0;22
U00106122;1;8;7;16;2;1;3;0;37
U00106284;1;10;5;46;1;1;3;1;67
U00106370;1;3;3;7;1;1;1;1;17
U00106419;1;5;5;13;1;1;2;0;27
U00106640;0;3;5;8;1;1;1;0;19
U00107048;1;6;1;27;0;8;6;1;49
U00107081;1;5;4;8;4;1;1;2;25
U00107115;1;3;1;5;2;0;0;0;11
U00107211;0;10;9;45;1;2;3;0;70
U00107311;1;4;2;8;1;0;2;0;17
U00107342;0;12;11;65;0;3;5;1;97
U00107436;1;5;2;7;2;1;0;0;17
U00107449;0;7;0;18;1;6;3;1;36
U00107499;0;5;5;10;1;0;1;0;22
U00107523;0;8;6;15;1;1;3;2;36
U00107580;1;10;5;42;0;1;2;0;60
U00107661;1;4;0;18;0;5;3;1;31
U00107817;0;4;4;8;3;1;1;0;21
U00108006;1;3;5;10;1;1;2;0;22
U00108009;0;5;2;10;3;0;0;0;20
U00108053;1;6;2;10;4;0;0;2;24
U00108159;0;4;1;6;2;0;1;0;14
U00108246;1;6;6;14;2;1;3;0;32
U00108475;1;5;5;12;2;1;1;0;26
U00108500;1;16;11;76;3;3;3;0;112
U00108537;1;5;3;10;1;1;1;0;21
U00108568;1;5;2;18;1;6;4;1;37
U00108605;1;3;4;8;1;1;1;1;19
U00108628;0;18;13;85;3;5;4;0;128
U00108821;0;4;3;6;3;0;1;1;18
U00108959;1;7;7;18;2;1;1;1;37
U00108960;0;10;13;24;2;2;3;0;54
U00109093;1;4;4;9;1;0;1;1;20
U00109094;1;6;5;30;0;2;1;1;45
U00109372;1;3;3;7;1;0;1;0;15
U00109674;1;3;3;7;1;0;1;0;15
U00109700;0;10;9;18;1;1;4;0;43
U00109703;1;4;4;9;1;1;1;0;20
U00109803;1;4;5;10;1;1;2;0;23
U00109951;1;7;3;15;5;0;0;0;30
U00109954;0;7;1;30;1;8;6;1;54
U00109961;1;7;1;25;0;8;6;0;47
U00110242;1;12;10;24;2;2;4;0;54
U00110379;0;4;2;7;3;0;0;1;17
U00110390;1;8;6;33;1;1;2;1;52
U00110413;1;4;1;23;0;8;4;0;40
U00110428;0;11;6;38;1;2;2;1;61
U00110747;1;3;1;6;2;1;1;0;14
U00110836;1;6;7;16;2;1;2;0;34
U00111043;0;3;2;5;2;1;0;0;13
U00111081;1;7;6;12;0;2;2;1;30
U00111639;1;4;4;8;1;1;1;0;19
U00111802;1;11;0;40;2;10;7;0;70
U00111902;1;6;5;16;1;1;3;0;32
U00111912;0;4;2;5;3;1;0;0;15
U00111934;1;4;4;6;0;0;1;0;15
U00112102;0;3;1;6;2;1;1;1;15
U00112123;1;3;4;8;1;1;1;0;18
U00112196;0;19;13;89;0;2;7;0;130
U00112211;0;5;5;8;2;0;1;0;21
U00112373;1;4;4;8;1;1;2;0;20
U00112422;1;3;3;37;0;11;9;0;63
U00112513;0;10;3;36;1;11;7;2;70
U00112521;1;9;8;21;2;1;2;1;44
U00112793;1;3;3;8;1;1;1;0;17
U00112882;1;4;4;9;1;1;1;0;20
U00112936;1;5;4;9;1;0;2;0;21
U00113043;1;5;3;8;3;1;0;1;21
U00113053;1;4;4;8;2;1;1;0;20
U00113163;0;3;2;4;2;0;1;0;12
U00113320;0;3;4;8;1;0;1;0;17
U00113353;0;2;2;6;1;0;0;0;11
U00113408;1;5;4;10;0;1;1;0;21
U00113414;0;13;11;21;0;3;3;2;53
U00113527;1;4;5;10;2;1;2;0;24
U00113562;1;17;6;79;1;2;5;0;110
U00113706;1;19;12;73;2;2;6;2;116
U00114127;0;6;5;10;0;1;2;0;24
U00114169;1;28;10;98;4;4;10;1;155
U00114341;1;7;1;22;0;7;4;1;42
U00114395;0;6;0;22;1;7;4;2;42
U00114440;1;18;11;71;1;2;5;1;109
U00114592;1;5;7;13;2;2;2;0;31
U00114701;1;3;4;9;1;1;1;0;19
U00114878;1;12;9;23;2;1;3;1;51
U00115019;0;11;8;48;0;2;3;0;72
U00115090;1;14;0;45;1;16;9;1;86
U00115113;1;12;8;46;1;2;3;0;72
U00115224;1;8;8;19;2;2;4;0;43
U00115574;0;4;2;7;2;0;0;0;15
U00115577;1;3;2;4;2;0;0;0;11
U00115691;1;6;0;21;0;7;5;1;40
U00115787;0;6;7;12;1;1;2;0;29
U00115842;0;8;8;12;0;2;2;1;33
U00115885;0;8;4;45;0;1;2;1;61
U00115929;1;5;4;9;1;1;1;0;21
U00115976;1;3;0;16;1;5;3;1;29
U00115981;0;7;0;10;4;0;0;1;22
